7721114,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d09a,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721125,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0a5,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721136,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0b0,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721147,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0bb,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721158,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0c6,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721169,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0d1,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721180,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0dc,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721191,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0e7,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721202,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0f2,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721209,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d0f9,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,56 м²,5.63 м³,0,0,0,0
7721328,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d170,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,4 м²,0.43 м³,0,0,0,0
7721347,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d183,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721370,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d19a,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7721385,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d1a9,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721408,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d1c0,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721431,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d1d7,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721454,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d1ee,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,20 м²,2.01 м³,0,0,0,0
7721489,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d211,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,15 м²,1.49 м³,0,0,0,0
7721524,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d234,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,13 м²,1.31 м³,0,0,0,0
7721563,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d25b,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721582,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d26e,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721601,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d281,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721620,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d294,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721639,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d2a7,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721658,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d2ba,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721681,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d2d1,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721704,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d2e8,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721727,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d2ff,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7721734,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d306,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,15 м²,1.49 м³,0,0,0,0
7721769,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d329,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,15 м²,1.49 м³,0,0,0,0
7721804,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d34c,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,13 м²,1.31 м³,0,0,0,0
7721843,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d373,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721862,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d386,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721881,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d399,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721900,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d3ac,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7721919,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d3bf,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721942,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d3d6,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7721965,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d3ed,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7721980,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d3fc,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7721995,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d40b,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,26 м²,2.58 м³,0,0,0,0
7722034,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d432,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,15 м²,1.54 м³,0,0,0,0
7722065,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d451,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,15 м²,1.54 м³,0,0,0,0
7722096,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d470,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.27 м³,0,0,0,0
7722107,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d47b,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.27 м³,0,0,0,0
7722118,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d486,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.27 м³,0,0,0,0
7722129,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d491,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.27 м³,0,0,0,0
7722140,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d49c,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7722147,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4a3,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7722154,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4aa,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7722169,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4b9,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7722184,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4c8,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7722191,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4cf,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.31 м³,0,0,0,0
7722198,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4d6,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7722213,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4e5,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7722236,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d4fc,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.60 м³,0,0,0,0
7722259,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d513,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,3 м²,0.29 м³,0,0,0,0
7722274,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d522,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.63 м³,0,0,0,0
7722293,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d535,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,6 м²,0.65 м³,0,0,0,0
7722318,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d54e,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,21 м²,2.06 м³,0,0,0,0
7722353,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d571,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,19 м²,1.94 м³,0,0,0,0
7722380,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d58c,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,19 м²,1.94 м³,0,0,0,0
7722407,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d5a7,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,2 м²,0.20 м³,0,0,0,0
7722414,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d5ae,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,20 м²,2.00 м³,0,0,0,0
7722481,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d5f1,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7722504,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d608,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,7 м²,0.67 м³,0,0,0,0
7722527,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d61f,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,53 м²,5.34 м³,0,0,0,0
7722562,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d642,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,5 м²,0.50 м³,0,0,0,0
7722593,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d661,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Бетонная подготовка (ростверк) - 100мм,Бетонная подготовка (ростверк) - 100мм,0,1 м²,0.10 м³,0,0,0,0
7722603,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d66b,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,99 м²,29.59 м³,0,0,0,0
7722623,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d67f,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,94 м²,28.19 м³,0,0,0,0
7722648,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d698,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,93 м²,27.78 м³,0,0,0,0
7722673,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d6b1,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,92 м²,27.59 м³,0,0,0,0
7722698,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d6ca,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,96 м²,28.73 м³,0,0,0,0
7722723,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d6e3,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (балка) - 300мм,Монолитное перекрытие (балка) - 300мм,0,107 м²,32.02 м³,0,0,0,0
7722743,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d6f7,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,100 м²,30.00 м³,0,0,0,0
7722767,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d70f,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,74 м²,22.24 м³,0,0,0,0
7722794,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d72a,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,98 м²,29.40 м³,0,0,0,0
7722831,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d74f,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,105 м²,31.62 м³,0,0,0,0
7722854,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d766,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (балка) - 300мм,Монолитное перекрытие (балка) - 300мм,0,115 м²,34.63 м³,0,0,0,0
7722877,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d77d,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,111 м²,33.33 м³,0,0,0,0
7722910,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d79e,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,74 м²,22.16 м³,0,0,0,0
7722936,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d7b8,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,94 м²,28.07 м³,0,0,0,0
7722978,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d7e2,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,96 м²,28.73 м³,0,0,0,0
7723002,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d7fa,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,99 м²,29.71 м³,0,0,0,0
7723030,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d816,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,108 м²,32.52 м³,0,0,0,0
7723047,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d827,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (балка) - 300мм,Монолитное перекрытие (балка) - 300мм,0,102 м²,30.48 м³,0,0,0,0
7723072,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d840,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,122 м²,36.71 м³,0,0,0,0
7723089,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d851,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,78 м²,23.53 м³,0,0,0,0
7723114,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d86a,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,90 м²,26.98 м³,0,0,0,0
7723144,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d888,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,140 м²,41.97 м³,0,0,0,0
7723181,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8ad,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 300мм,Монолитное перекрытие (ростверк) - 300мм,0,101 м²,30.42 м³,0,0,0,0
7723219,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8d3,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 600мм,Монолитное перекрытие (ростверк) - 600мм,0,8 м²,5.08 м³,0,0,0,0
7723227,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8db,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 600мм,Монолитное перекрытие (ростверк) - 600мм,0,12 м²,7.20 м³,0,0,0,0
7723234,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8e2,2.4.2.3.1.2,(-1) План свайного поля,2,Перекрытия,Монолитное перекрытие (ростверк) - 600мм,Монолитное перекрытие (ростверк) - 600мм,0,12 м²,6.97 м³,0,0,0,0
7723241,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8e9,2.4.2.3.1.2,(-1) План свайного поля,1,Перекрытия,Монолитное перекрытие (ростверк) - 600мм,Монолитное перекрытие (ростверк) - 600мм,0,11 м²,6.37 м³,0,0,0,0
7723249,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d8f1,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,94 м²,9.41 м³,0,0,0,0
7723274,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d90a,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,93 м²,9.30 м³,0,0,0,0
7723299,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d923,2.4.2.3.1.1,(-1) План свайного поля,1,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,97 м²,9.67 м³,0,0,0,0
7723324,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d93c,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,108 м²,10.78 м³,0,0,0,0
7723345,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d951,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,101 м²,10.11 м³,0,0,0,0
7723370,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d96a,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,75 м²,7.54 м³,0,0,0,0
7723397,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d985,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,74 м²,7.44 м³,0,0,0,0
7723424,717fcd81-1ce0-4a2c-be4f-fc20f83315b0-0075d9a0,2.4.2.3.1.1,(-1) План свайного поля,2,Перекрытия,Щебеночная подготовка(ростверк) - 100мм,Щебеночная подготовка(ростверк) - 100мм,0,79 м²,7.91 м³,0,0,0,0
